Title,Gender,Age,CurrentTime,PositiveDif,GenreCode
Maroon 5_Maps,1,4,0.6,-0.290964735,17
Maroon 5_Maps,1,5,0.6,0.165278525,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),0,1,0.6,-0.650583093,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),0,2,0.6,0.87970996,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),0,3,0.6,0.059569683,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),0,4,0.6,0.124448658,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),0,5,0.6,-0.115602538,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),1,1,0.6,-0.800955771,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),1,2,0.6,0.35466174,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),1,3,0.6,0.012878967,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),1,4,0.6,0.520122034,17
장범준_그녀가 곁에 없다면 (결혼 행진곡을 활용한 신곡),1,5,0.6,0.27034416,17
Johnny Flynn_In April,0,1,0.9,-0.042833225,24
Johnny Flynn_In April,0,2,0.9,-0.011831603,24
Johnny Flynn_In April,0,3,0.9,0.204516376,24
Johnny Flynn_In April,0,4,0.9,0.100864562,24
Johnny Flynn_In April,0,5,0.9,0.077484173,24
Johnny Flynn_In April,1,1,0.9,-0.150427251,24
Johnny Flynn_In April,1,2,0.9,-0.005755872,24
Johnny Flynn_In April,1,3,0.9,-0.014218014,24
Johnny Flynn_In April,1,4,0.9,0.167538125,24
Johnny Flynn_In April,1,5,0.9,0.024390661,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,0,1,0.9,0.424169471,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,0,2,0.9,0.835799782,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,0,3,0.9,0.365997011,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,0,4,0.9,-0.13121308,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,0,5,0.9,-0.617405925,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,1,1,0.9,-0.526735601,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,1,2,0.9,-0.718005675,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,1,3,0.9,0.266851349,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,1,4,0.9,-0.437637215,24
Kid Ink & Tyga & Wale & YG & Rich Homie Quan_Ride Out,1,5,0.9,-0.451025834,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),0,1,0.9,-0.152933892,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),0,2,0.9,0.164844129,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),0,3,0.9,0.012803182,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),0,4,0.9,0.007993165,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),0,5,0.9,0.040140688,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),1,1,0.9,0.012464187,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),1,2,0.9,0.009884634,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),1,3,0.9,0.042802504,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),1,4,0.9,0.037845018,24
La La Land Cast_Another Day Of Sun (From 'La La Land' Soundtrack),1,5,0.9,0.008765788,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),0,1,0.9,-0.037791262,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),0,2,0.9,0.009066642,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),0,3,0.9,0.020533024,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),0,4,0.9,0.03107644,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),0,5,0.9,-0.002323329,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),1,1,0.9,0.015032101,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),1,2,0.9,0.007909388,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),1,3,0.9,0.001521216,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),1,4,0.9,0.033454066,24
Ellie Goulding_Love Me Like You Do (영화 '그레이의 50가지 그림자' OST),1,5,0.9,0.023081008,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),0,1,0.3,0.014511031,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),0,2,0.3,0.019067833,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),0,3,0.3,0.001829196,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),0,4,0.3,-0.040164855,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),0,5,0.3,-0.032776345,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),1,1,0.3,-0.014562438,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),1,2,0.3,-0.057845579,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),1,3,0.3,-0.022963387,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),1,4,0.3,0.060460505,24
Charlie Puth & Wiz Khalifa_See You Again (폴 워커 추모 엔딩곡),1,5,0.3,0.072933986,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),0,1,0.3,-0.062580822,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),0,2,0.3,-0.000524739,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),0,3,0.3,0.049790949,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),0,4,0.3,0.059267898,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),0,5,0.3,0.066083813,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),1,1,0.3,-0.027830558,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),1,2,0.3,-0.041393159,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),1,3,0.3,0.02463015,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),1,4,0.3,0.011570923,24
Cloves_Don't Forget About Me (From 'Me Before You' Soundtrack),1,5,0.3,0.003169938,24
CRUSH (크러쉬)_Beautiful,0,1,0.3,0.024980307,24
CRUSH (크러쉬)_Beautiful,0,2,0.3,0.535127041,24
CRUSH (크러쉬)_Beautiful,0,3,0.3,0.316719223,24
CRUSH (크러쉬)_Beautiful,0,4,0.3,-0.61219786,24
CRUSH (크러쉬)_Beautiful,0,5,0.3,-0.161438143,24
CRUSH (크러쉬)_Beautiful,1,1,0.3,0.176410063,24
CRUSH (크러쉬)_Beautiful,1,2,0.3,0.007140017,24
CRUSH (크러쉬)_Beautiful,1,3,0.3,0.079934407,24
CRUSH (크러쉬)_Beautiful,1,4,0.3,0.618722778,24
CRUSH (크러쉬)_Beautiful,1,5,0.3,0.621843767,24
10cm_내 눈에만 보여,0,1,0.3,-0.070800507,24
10cm_내 눈에만 보여,0,2,0.3,0.443683429,24
10cm_내 눈에만 보여,0,3,0.3,0.150713832,24
10cm_내 눈에만 보여,0,4,0.3,-0.32241398,24
10cm_내 눈에만 보여,0,5,0.3,-0.233747755,24
10cm_내 눈에만 보여,1,1,0.3,0.043735859,24
10cm_내 눈에만 보여,1,2,0.3,0.0264703,24
10cm_내 눈에만 보여,1,3,0.3,0.157122688,24
10cm_내 눈에만 보여,1,4,0.3,0.222838631,24
10cm_내 눈에만 보여,1,5,0.3,0.35513439,24
Adam Levine_Lost Stars,0,1,0.3,0.30992068,24
Adam Levine_Lost Stars,0,2,0.3,0.183512139,24
Adam Levine_Lost Stars,0,3,0.3,0.130537482,24
Adam Levine_Lost Stars,0,4,0.3,0.334438592,24
Adam Levine_Lost Stars,0,5,0.3,-0.050914598,24
Adam Levine_Lost Stars,1,1,0.3,-0.473936167,24
Adam Levine_Lost Stars,1,2,0.3,0.295444979,24
Adam Levine_Lost Stars,1,3,0.3,-0.408263783,24
Adam Levine_Lost Stars,1,4,0.3,0.01156456,24
Adam Levine_Lost Stars,1,5,0.3,-0.256779408,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),0,1,0.6,-0.073136957,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),0,2,0.6,-0.001447093,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),0,3,0.6,0.04059544,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),0,4,0.6,0.18004249,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),0,5,0.6,-0.01426524,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),1,1,0.6,-0.144833213,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),1,2,0.6,0.010349429,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),1,3,0.6,0.019125622,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),1,4,0.6,0.06020692,24
Imagine Dragons_Not Today (영화 '미 비포 유' OST),1,5,0.6,0.029882166,24
Imagine Dragons_Not Today,0,1,0.6,-0.061188816,24
Imagine Dragons_Not Today,0,2,0.6,-0.001090129,24
Imagine Dragons_Not Today,0,3,0.6,0.00224886,24
Imagine Dragons_Not Today,0,4,0.6,0.170040252,24
Imagine Dragons_Not Today,0,5,0.6,-0.015777096,24
Imagine Dragons_Not Today,1,1,0.6,-0.012154306,24
Imagine Dragons_Not Today,1,2,0.6,0.217708733,24
Imagine Dragons_Not Today,1,3,0.6,0.053011191,24
Imagine Dragons_Not Today,1,4,0.6,-0.099629577,24
Imagine Dragons_Not Today,1,5,0.6,0.016463183,24
Sing Street_To Find You,0,1,0.6,0.038230368,24
Sing Street_To Find You,0,2,0.6,0.230460819,24
Sing Street_To Find You,0,3,0.6,0.046162898,24
Sing Street_To Find You,0,4,0.6,0.192976366,24
Sing Street_To Find You,0,5,0.6,-0.097271471,24
Sing Street_To Find You,1,1,0.6,-0.081799759,24
Sing Street_To Find You,1,2,0.6,0.187445053,24
Sing Street_To Find You,1,3,0.6,0.13584317,24
Sing Street_To Find You,1,4,0.6,0.044489698,24
Sing Street_To Find You,1,5,0.6,-0.063320505,24
로꼬 & 유주 (여자친구)_우연히 봄,0,1,0.6,0.034376413,24
로꼬 & 유주 (여자친구)_우연히 봄,0,2,0.6,0.235636172,24
로꼬 & 유주 (여자친구)_우연히 봄,0,3,0.6,0.037449194,24
로꼬 & 유주 (여자친구)_우연히 봄,0,4,0.6,-0.058792892,24
로꼬 & 유주 (여자친구)_우연히 봄,0,5,0.6,-0.012157933,24
로꼬 & 유주 (여자친구)_우연히 봄,1,1,0.6,0.063371632,24
로꼬 & 유주 (여자친구)_우연히 봄,1,2,0.6,0.012698794,24
로꼬 & 유주 (여자친구)_우연히 봄,1,3,0.6,0.072993792,24
로꼬 & 유주 (여자친구)_우연히 봄,1,4,0.6,-0.077795545,24
로꼬 & 유주 (여자친구)_우연히 봄,1,5,0.6,-0.129240497,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),0,1,0.6,-0.746100542,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),0,2,0.6,-0.002003725,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),0,3,0.6,0.002371469,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),0,4,0.6,0.478114724,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),0,5,0.6,0.300087427,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),1,1,0.6,-0.406242732,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),1,2,0.6,-0.768808571,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),1,3,0.6,-0.245389962,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),1,4,0.6,0.422438577,24
Annie Lennox_I Put A Spell On You (영화 '그레이의 50가지 그림자' OST),1,5,0.6,0.288051474,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),0,1,0.6,-0.107780079,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),0,2,0.6,0.705556391,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),0,3,0.6,0.09165523,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),0,4,0.6,0.84019908,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),0,5,0.6,-0.229786969,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),1,1,0.6,-0.349632053,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),1,2,0.6,0.593176769,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),1,3,0.6,0.02359715,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),1,4,0.6,-0.125917168,24
Sia_Salted Wound (영화 '그레이의 50가지 그림자' OST),1,5,0.6,-0.083723411,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),0,1,0.6,-0.235817507,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),0,2,0.6,-0.449738873,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),0,3,0.6,-0.961264854,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),0,4,0.6,0.48164776,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),0,5,0.6,-0.060554549,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),1,1,0.6,-0.1301349,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),1,2,0.6,-0.391215721,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),1,3,0.6,0.410365301,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),1,4,0.6,0.091002523,24
Skylar Grey_I Know You (영화 '그레이의 50가지 그림자' OST),1,5,0.6,-0.206220642,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),0,1,0.6,-0.124305577,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),0,2,0.6,0.121163699,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),0,3,0.6,0.18404296,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),0,4,0.6,-0.55223041,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),0,5,0.6,-0.582451688,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),1,1,0.6,-0.029912381,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),1,2,0.6,0.040435841,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),1,3,0.6,-0.526736155,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),1,4,0.6,-0.467206336,24
The Weeknd_Earned It (영화 '그레이의 50가지 그림자' OST),1,5,0.6,0.265778886,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,0,1,0.6,0.336805448,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,0,2,0.6,0.795656378,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,0,3,0.6,0.860579813,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,0,4,0.6,-0.014937621,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,0,5,0.6,-0.373075969,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,1,1,0.6,-0.317944668,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,1,2,0.6,0.071060159,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,1,3,0.6,0.644508165,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,1,4,0.6,0.532772165,24
박용인 (어반 자카파) & 권순일 (어반 자카파)_No Way,1,5,0.6,0.418310346,24
백현 (BAEKHYUN)_두근거려 (Beautiful),0,1,0.6,0.02227685,24
백현 (BAEKHYUN)_두근거려 (Beautiful),0,2,0.6,0.58557156,24
백현 (BAEKHYUN)_두근거려 (Beautiful),0,3,0.6,-0.853748708,24
백현 (BAEKHYUN)_두근거려 (Beautiful),0,4,0.6,-0.487937174,24
백현 (BAEKHYUN)_두근거려 (Beautiful),0,5,0.6,-0.615822008,24
백현 (BAEKHYUN)_두근거려 (Beautiful),1,1,0.6,0.411673507,24
백현 (BAEKHYUN)_두근거려 (Beautiful),1,2,0.6,0.346402028,24
백현 (BAEKHYUN)_두근거려 (Beautiful),1,3,0.6,0.389065186,24
백현 (BAEKHYUN)_두근거려 (Beautiful),1,4,0.6,0.301442174,24
백현 (BAEKHYUN)_두근거려 (Beautiful),1,5,0.6,0.491071078,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),0,1,0.6,0.416483467,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),0,2,0.6,0.115990457,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),0,3,0.6,-0.234925422,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),0,4,0.6,-0.095150137,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),0,5,0.6,-0.131701429,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),1,1,0.6,-0.652418338,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),1,2,0.6,0.405328626,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),1,3,0.6,0.58941162,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),1,4,0.6,-0.142086,24
에픽하이 (Epik High)_내 마음 들리나요 (Feat 이하이),1,5,0.6,-0.33087993,24
Galantis_No Money,0,1,0.9,0.108222313,35
Galantis_No Money,0,2,0.9,0.424257342,35
Galantis_No Money,0,3,0.9,0.03914004,35
Galantis_No Money,0,4,0.9,-0.126092361,35
Galantis_No Money,0,5,0.9,-0.007270697,35
Galantis_No Money,1,1,0.9,-0.281707699,35
Galantis_No Money,1,2,0.9,0.326094729,35
Galantis_No Money,1,3,0.9,0.411077837,35
Galantis_No Money,1,4,0.9,0.03363573,35
Galantis_No Money,1,5,0.9,-0.463377844,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),0,1,0.9,-0.043588571,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),0,2,0.9,0.251531788,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),0,3,0.9,0.29310678,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),0,4,0.9,-0.052265704,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),0,5,0.9,-0.211600534,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),1,1,0.9,-0.224905878,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),1,2,0.9,0.036685881,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),1,3,0.9,0.052040447,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),1,4,0.9,-0.27108106,35
Jonas Blue_Perfect Strangers (Feat JP Cooper),1,5,0.9,-0.002014142,35
Cash Cash_Aftershock (Feat Jacquie Lee),0,1,0.9,0.679061763,35
Cash Cash_Aftershock (Feat Jacquie Lee),0,2,0.9,0.01660022,35
Cash Cash_Aftershock (Feat Jacquie Lee),0,3,0.9,0.456653543,35
Cash Cash_Aftershock (Feat Jacquie Lee),0,4,0.9,-0.196695944,35
Cash Cash_Aftershock (Feat Jacquie Lee),0,5,0.9,-0.45691762,35
Cash Cash_Aftershock (Feat Jacquie Lee),1,1,0.9,0.435071246,35
Cash Cash_Aftershock (Feat Jacquie Lee),1,2,0.9,0.467252333,35
Cash Cash_Aftershock (Feat Jacquie Lee),1,3,0.9,0.22734626,35
Cash Cash_Aftershock (Feat Jacquie Lee),1,4,0.9,-0.28805336,35
Cash Cash_Aftershock (Feat Jacquie Lee),1,5,0.9,-0.159093987,35
Campsite Dream_Lean On,0,1,0.9,-0.533048087,35
Campsite Dream_Lean On,0,2,0.9,0.077346832,35
Campsite Dream_Lean On,0,3,0.9,0.670376661,35
Campsite Dream_Lean On,0,4,0.9,-0.306160082,35
Campsite Dream_Lean On,0,5,0.9,-0.158526057,35
Campsite Dream_Lean On,1,1,0.9,-0.099591805,35
Campsite Dream_Lean On,1,2,0.9,0.380674576,35
Campsite Dream_Lean On,1,3,0.9,0.712736558,35
Campsite Dream_Lean On,1,4,0.9,-0.663547942,35
Campsite Dream_Lean On,1,5,0.9,-0.222196799,35
Calvin Harris_This Is What You Came For (Feat Rihanna),0,1,0.9,-0.34329128,35
Calvin Harris_This Is What You Came For (Feat Rihanna),0,2,0.9,0.035728196,35
Calvin Harris_This Is What You Came For (Feat Rihanna),0,3,0.9,0.11391426,35
Calvin Harris_This Is What You Came For (Feat Rihanna),0,4,0.9,0.228545398,35
Calvin Harris_This Is What You Came For (Feat Rihanna),0,5,0.9,-0.371629765,35
Calvin Harris_This Is What You Came For (Feat Rihanna),1,1,0.9,-0.156943759,35
Calvin Harris_This Is What You Came For (Feat Rihanna),1,2,0.9,0.476691377,35
Calvin Harris_This Is What You Came For (Feat Rihanna),1,3,0.9,0.31675647,35
Calvin Harris_This Is What You Came For (Feat Rihanna),1,4,0.9,0.289121746,35
Calvin Harris_This Is What You Came For (Feat Rihanna),1,5,0.9,-0.049280701,35
Breakbot_My Toy,0,1,0.9,-0.479486545,35
Breakbot_My Toy,0,2,0.9,0.000436214,35
Breakbot_My Toy,0,3,0.9,0.23108276,35
Breakbot_My Toy,0,4,0.9,0.023080087,35
Breakbot_My Toy,0,5,0.9,-0.117455052,35
Breakbot_My Toy,1,1,0.9,-0.202593644,35
Breakbot_My Toy,1,2,0.9,0.545662307,35
Breakbot_My Toy,1,3,0.9,0.141918261,35
Breakbot_My Toy,1,4,0.9,0.062392944,35
Breakbot_My Toy,1,5,0.9,-0.173446443,35
Blonde & Craig David_Nothing Like This,0,1,0.9,-0.048811147,35
Blonde & Craig David_Nothing Like This,0,2,0.9,0.213047209,35
Blonde & Craig David_Nothing Like This,0,3,0.9,-0.003652685,35
Blonde & Craig David_Nothing Like This,0,4,0.9,-0.360778319,35
Blonde & Craig David_Nothing Like This,0,5,0.9,-0.103991152,35
Blonde & Craig David_Nothing Like This,1,1,0.9,-0.08706539,35
Blonde & Craig David_Nothing Like This,1,2,0.9,0.704216208,35
Blonde & Craig David_Nothing Like This,1,3,0.9,0.348805,35
Blonde & Craig David_Nothing Like This,1,4,0.9,-0.046105896,35
Blonde & Craig David_Nothing Like This,1,5,0.9,-0.144163165,35
Coldplay_Hymn For The Weekend (Seeb Remix),0,1,0.3,-0.293164071,35
Coldplay_Hymn For The Weekend (Seeb Remix),0,2,0.3,0.35555479,35
Coldplay_Hymn For The Weekend (Seeb Remix),0,3,0.3,-0.051446186,35
Coldplay_Hymn For The Weekend (Seeb Remix),0,4,0.3,-0.141788881,35
Coldplay_Hymn For The Weekend (Seeb Remix),0,5,0.3,-0.126261703,35
Coldplay_Hymn For The Weekend (Seeb Remix),1,1,0.3,-0.389018657,35
Coldplay_Hymn For The Weekend (Seeb Remix),1,2,0.3,-0.01768281,35
Coldplay_Hymn For The Weekend (Seeb Remix),1,3,0.3,0.334126268,35
Coldplay_Hymn For The Weekend (Seeb Remix),1,4,0.3,0.068125047,35
Coldplay_Hymn For The Weekend (Seeb Remix),1,5,0.3,-0.111234428,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),0,1,0.3,-0.502152101,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),0,2,0.3,0.310725339,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),0,3,0.3,0.29735247,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),0,4,0.3,0.561606642,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),0,5,0.3,-0.358255587,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),1,1,0.3,-0.103617921,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),1,2,0.3,0.133815172,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),1,3,0.3,0.329510784,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),1,4,0.3,0.121024205,35
Cookin' On 3 Burners & Kungs_This Girl (Kungs Vs Cookin' On 3 Burners) (Extended),1,5,0.3,-0.344418975,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),0,1,0.3,-0.611904461,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),0,2,0.3,0.328150077,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),0,3,0.3,0.357302172,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),0,4,0.3,-0.685270948,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),0,5,0.3,-0.676454059,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),1,1,0.3,-0.023566132,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),1,2,0.3,0.139562581,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),1,3,0.3,0.064523776,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),1,4,0.3,-0.145062318,35
David Guetta_This One's For You (Feat Zara Larsson) (Official Song UEFA EURO 2016),1,5,0.3,-0.439159087,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),0,1,0.9,0.265387862,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),0,2,0.9,0.543838291,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),0,3,0.9,-0.478859432,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),0,4,0.9,-0.078639133,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),0,5,0.9,-0.583322979,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),1,1,0.9,-0.205508706,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),1,2,0.9,0.066727632,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),1,3,0.9,0.5686085,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),1,4,0.9,-0.032868424,35
Digital Farm Animals & Cash Cash_Millionaire (Feat Nelly),1,5,0.9,-0.231298041,35
Dimitri Vegas & Like Mike vs. VINAI_Louder (Radio Edit),0,1,0.9,0.381506887,35
Dimitri Vegas & Like Mike vs. VINAI_Louder (Radio Edit),0,2,0.9,0.252377938,35
Dimitri Vegas & Like Mike vs. VINAI_Louder (Radio Edit),0,3,0.9,0.380503814,35
Dimitri Vegas & Like Mike vs. VINAI_Louder (Radio Edit),0,4,0.9,-0.273337249,35
